txn_id,value_date,txn_type,narration,withdrawal_amt,deposit_amt,closing_balance
1468,10/07/26,UPI_DIRECT_CREDIT,UPI-75577307841-CUSTOMER@OKBANK,,528.44,1467302.02
1469,10/07/26,UPI_DIRECT_CREDIT,UPI-57575015001-CUSTOMER@OKBANK,,400.32,1467702.34
1470,10/07/26,UPI_DIRECT_CREDIT,UPI-38418376072-CUSTOMER@OKBANK,,1962.56,1469664.9
1471,10/07/26,UPI_DIRECT_CREDIT,UPI-64203312712-CUSTOMER@OKBANK,,381.29,1470046.19
1472,10/07/26,UPI_DIRECT_CREDIT,UPI-95788644767-CUSTOMER@OKBANK,,1469.05,1471515.24
1473,10/07/26,UPI_DIRECT_CREDIT,UPI-55007004137-CUSTOMER@OKBANK,,48.61,1471563.85
1474,10/07/26,UPI_DIRECT_CREDIT,UPI-98884166813-CUSTOMER@OKBANK,,1442.53,1473006.38
1475,10/07/26,UPI_DIRECT_CREDIT,UPI-64914878611-CUSTOMER@OKBANK,,645.53,1473651.91
1476,10/07/26,UPI_DIRECT_CREDIT,UPI-86311337841-CUSTOMER@OKBANK,,1239.66,1474891.57
1477,10/07/26,UPI_DIRECT_CREDIT,UPI-21565639469-CUSTOMER@OKBANK,,16.83,1474908.4
1478,10/07/26,UPI_DIRECT_CREDIT,UPI-96497115680-CUSTOMER@OKBANK,,777.39,1475685.79
1479,10/07/26,UPI_DIRECT_CREDIT,UPI-64928666456-CUSTOMER@OKBANK,,451.61,1476137.4
1480,10/07/26,NEFT_VENDOR_DEBIT,NEFT DR-VENDOR712-NETBANK,9146.61,,1466990.79
1481,10/07/26,NEFT_VENDOR_DEBIT,NEFT DR-SUPPLIER618-NETBANK,25000.0,,1441990.79
1482,10/07/26,NEFT_VENDOR_DEBIT,NEFT DR-SUPPLIER528-NETBANK,50000.0,,1391990.79
1483,10/07/26,NEFT_VENDOR_DEBIT,NEFT DR-SUPPLIER137-NETBANK,25000.0,,1366990.79
1484,10/07/26,NEFT_VENDOR_DEBIT,NEFT DR-SUPPLIER818-NETBANK,15000.0,,1351990.79
1485,10/07/26,NEFT_VENDOR_DEBIT,NEFT DR-SUPPLIER708-NETBANK,25000.0,,1326990.79
1486,10/07/26,NEFT_VENDOR_DEBIT,NEFT DR-SUPPLIER187-NETBANK,50000.0,,1276990.79
1487,10/07/26,MDR_RECOVERY_CHARGE,MDR RCVRY-10/07/26,85.45,,1276905.34
1488,11/07/26,CARD_TERMINAL_SETTLEMENT,TERMINAL 1 CARDS SETTL. 11/07/26,,24756.64,1301661.98
1489,11/07/26,UPI_DIRECT_CREDIT,UPI-24733694376-CUSTOMER@OKBANK,,706.48,1302368.46
1490,11/07/26,UPI_DIRECT_CREDIT,UPI-89705974797-CUSTOMER@OKBANK,,1768.15,1304136.61
1491,11/07/26,UPI_DIRECT_CREDIT,UPI-29329353360-CUSTOMER@OKBANK,,432.62,1304569.23
1492,11/07/26,UPI_DIRECT_CREDIT,UPI-23253645443-CUSTOMER@OKBANK,,314.74,1304883.97
1493,11/07/26,UPI_DIRECT_CREDIT,UPI-79607965120-CUSTOMER@OKBANK,,738.09,1305622.06
1494,11/07/26,UPI_DIRECT_CREDIT,UPI-54892918871-CUSTOMER@OKBANK,,1644.88,1307266.94
1495,11/07/26,UPI_DIRECT_CREDIT,UPI-56596873330-CUSTOMER@OKBANK,,28.55,1307295.49
1496,11/07/26,UPI_DIRECT_CREDIT,UPI-79767074867-CUSTOMER@OKBANK,,1179.4,1308474.89
1497,11/07/26,UPI_DIRECT_CREDIT,UPI-97639011392-CUSTOMER@OKBANK,,396.08,1308870.97
1498,11/07/26,UPI_DIRECT_CREDIT,UPI-94771437536-CUSTOMER@OKBANK,,62.68,1308933.65
1499,11/07/26,UPI_DIRECT_CREDIT,UPI-38796620211-CUSTOMER@OKBANK,,265.98,1309199.63
1500,11/07/26,UPI_DIRECT_CREDIT,UPI-25364592273-CUSTOMER@OKBANK,,68.88,1309268.51
1501,11/07/26,UPI_DIRECT_CREDIT,UPI-24850065990-CUSTOMER@OKBANK,,241.66,1309510.17
1502,11/07/26,UPI_DIRECT_CREDIT,UPI-92950439032-CUSTOMER@OKBANK,,1797.12,1311307.29
1503,11/07/26,UPI_DIRECT_CREDIT,UPI-73761013465-CUSTOMER@OKBANK,,535.53,1311842.82
1504,11/07/26,UPI_DIRECT_CREDIT,UPI-95550090254-CUSTOMER@OKBANK,,788.24,1312631.06
1505,11/07/26,UPI_DIRECT_CREDIT,UPI-24196499029-CUSTOMER@OKBANK,,180.74,1312811.8
1506,11/07/26,UPI_DIRECT_CREDIT,UPI-29741498570-CUSTOMER@OKBANK,,716.06,1313527.86
1507,11/07/26,UPI_DIRECT_CREDIT,UPI-35769372367-CUSTOMER@OKBANK,,1727.34,1315255.2
1508,11/07/26,UPI_DIRECT_CREDIT,UPI-73745841107-CUSTOMER@OKBANK,,593.79,1315848.99
1509,11/07/26,UPI_DIRECT_CREDIT,UPI-36356215912-CUSTOMER@OKBANK,,819.31,1316668.3
1510,11/07/26,UPI_DIRECT_CREDIT,UPI-67946521437-CUSTOMER@OKBANK,,878.3,1317546.6
1511,11/07/26,UPI_DIRECT_CREDIT,UPI-43333484374-CUSTOMER@OKBANK,,1184.33,1318730.93
1512,11/07/26,UPI_DIRECT_CREDIT,UPI-73482795754-CUSTOMER@OKBANK,,94.0,1318824.93
1513,11/07/26,UPI_DIRECT_CREDIT,UPI-87795648863-CUSTOMER@OKBANK,,1742.03,1320566.96
1514,11/07/26,UPI_DIRECT_CREDIT,UPI-17545339481-CUSTOMER@OKBANK,,765.07,1321332.03
1515,11/07/26,UPI_DIRECT_CREDIT,UPI-99464472497-CUSTOMER@OKBANK,,564.82,1321896.85
1516,11/07/26,UPI_DIRECT_CREDIT,UPI-58373423050-CUSTOMER@OKBANK,,478.63,1322375.48
1517,11/07/26,UPI_DIRECT_CREDIT,UPI-36787479345-CUSTOMER@OKBANK,,259.9,1322635.38
1518,11/07/26,UPI_DIRECT_CREDIT,UPI-98520400395-CUSTOMER@OKBANK,,1496.07,1324131.45
1519,11/07/26,UPI_DIRECT_CREDIT,UPI-17754307895-CUSTOMER@OKBANK,,133.6,1324265.05
1520,11/07/26,UPI_DIRECT_CREDIT,UPI-51678593546-CUSTOMER@OKBANK,,174.89,1324439.94
1521,11/07/26,UPI_DIRECT_CREDIT,UPI-26386077237-CUSTOMER@OKBANK,,2358.63,1326798.57
1522,11/07/26,UPI_DIRECT_CREDIT,UPI-48622434253-CUSTOMER@OKBANK,,48.46,1326847.03
1523,11/07/26,UPI_DIRECT_CREDIT,UPI-76111146309-CUSTOMER@OKBANK,,261.31,1327108.34
1524,11/07/26,UPI_DIRECT_CREDIT,UPI-20531224277-CUSTOMER@OKBANK,,679.44,1327787.78
1525,11/07/26,UPI_DIRECT_CREDIT,UPI-47580115085-CUSTOMER@OKBANK,,1058.26,1328846.04
1526,11/07/26,UPI_DIRECT_CREDIT,UPI-88715108071-CUSTOMER@OKBANK,,826.39,1329672.43
1527,11/07/26,UPI_DIRECT_CREDIT,UPI-74304895863-CUSTOMER@OKBANK,,2145.63,1331818.06
1528,11/07/26,UPI_DIRECT_CREDIT,UPI-37477980439-CUSTOMER@OKBANK,,2345.18,1334163.24
1529,11/07/26,UPI_DIRECT_CREDIT,UPI-52212414414-CUSTOMER@OKBANK,,794.91,1334958.15
1530,11/07/26,UPI_DIRECT_CREDIT,UPI-56335411389-CUSTOMER@OKBANK,,646.76,1335604.91
1531,11/07/26,UPI_DIRECT_CREDIT,UPI-11973888646-CUSTOMER@OKBANK,,978.1,1336583.01
1532,11/07/26,NEFT_VENDOR_DEBIT,NEFT DR-VENDOR261-NETBANK,18609.83,,1317973.18
1533,11/07/26,NEFT_VENDOR_DEBIT,NEFT DR-SUPPLIER307-NETBANK,20000.0,,1297973.18
1534,11/07/26,NEFT_VENDOR_DEBIT,NEFT DR-SUPPLIER235-NETBANK,50000.0,,1247973.18
1535,11/07/26,NEFT_VENDOR_DEBIT,NEFT DR-SUPPLIER409-NETBANK,50000.0,,1197973.18
1536,11/07/26,MDR_RECOVERY_CHARGE,MDR RCVRY-11/07/26,299.01,,1197674.17
1537,12/07/26,CARD_TERMINAL_SETTLEMENT,TERMINAL 1 CARDS SETTL. 12/07/26,,17109.1,1214783.27
1538,12/07/26,RAZORPAY_PAYOUT_BATCH,RAZORPAY PAYOUT CARD-ONLINE-BATCH 12/07/26,,11722.41,1226505.68
1539,12/07/26,UPI_DIRECT_CREDIT,UPI-97742878761-CUSTOMER@OKBANK,,124.34,1226630.02
1540,12/07/26,UPI_DIRECT_CREDIT,UPI-87879352582-CUSTOMER@OKBANK,,35.54,1226665.56
1541,12/07/26,UPI_DIRECT_CREDIT,UPI-69529708256-CUSTOMER@OKBANK,,915.79,1227581.35
1542,12/07/26,UPI_DIRECT_CREDIT,UPI-23324823254-CUSTOMER@OKBANK,,210.96,1227792.31
1543,12/07/26,UPI_DIRECT_CREDIT,UPI-30088150811-CUSTOMER@OKBANK,,100.19,1227892.5
1544,12/07/26,UPI_DIRECT_CREDIT,UPI-59134852877-CUSTOMER@OKBANK,,28.91,1227921.41
1545,12/07/26,UPI_DIRECT_CREDIT,UPI-19522993401-CUSTOMER@OKBANK,,676.85,1228598.26
1546,12/07/26,UPI_DIRECT_CREDIT,UPI-58894044747-CUSTOMER@OKBANK,,1109.37,1229707.63
1547,12/07/26,UPI_DIRECT_CREDIT,UPI-21358558876-CUSTOMER@OKBANK,,488.7,1230196.33
1548,12/07/26,UPI_DIRECT_CREDIT,UPI-12965572185-CUSTOMER@OKBANK,,660.6,1230856.93
1549,12/07/26,UPI_DIRECT_CREDIT,UPI-81326207801-CUSTOMER@OKBANK,,1412.8,1232269.73
1550,12/07/26,UPI_DIRECT_CREDIT,UPI-63665134122-CUSTOMER@OKBANK,,63.9,1232333.63
1551,12/07/26,UPI_DIRECT_CREDIT,UPI-28539108886-CUSTOMER@OKBANK,,1909.68,1234243.31
1552,12/07/26,UPI_DIRECT_CREDIT,UPI-34408050246-CUSTOMER@OKBANK,,1615.47,1235858.78
1553,12/07/26,UPI_DIRECT_CREDIT,UPI-21112641615-CUSTOMER@OKBANK,,230.95,1236089.73
1554,12/07/26,UPI_DIRECT_CREDIT,UPI-50830581632-CUSTOMER@OKBANK,,429.45,1236519.18
1555,12/07/26,UPI_DIRECT_CREDIT,UPI-20317702941-CUSTOMER@OKBANK,,1606.23,1238125.41
1556,12/07/26,UPI_DIRECT_CREDIT,UPI-19920974549-CUSTOMER@OKBANK,,195.4,1238320.81
1557,12/07/26,UPI_DIRECT_CREDIT,UPI-62942989392-CUSTOMER@OKBANK,,2273.7,1240594.51
1558,12/07/26,UPI_DIRECT_CREDIT,UPI-48938667807-CUSTOMER@OKBANK,,2004.73,1242599.24
1559,12/07/26,UPI_DIRECT_CREDIT,UPI-19639967162-CUSTOMER@OKBANK,,212.31,1242811.55
1560,12/07/26,UPI_DIRECT_CREDIT,UPI-34655939144-CUSTOMER@OKBANK,,278.07,1243089.62
1561,12/07/26,UPI_DIRECT_CREDIT,UPI-80208563926-CUSTOMER@OKBANK,,43.76,1243133.38
1562,12/07/26,UPI_DIRECT_CREDIT,UPI-26692024308-CUSTOMER@OKBANK,,793.5,1243926.88
1563,12/07/26,UPI_DIRECT_CREDIT,UPI-20839871323-CUSTOMER@OKBANK,,317.61,1244244.49
1564,12/07/26,UPI_DIRECT_CREDIT,UPI-80674536306-CUSTOMER@OKBANK,,885.03,1245129.52
1565,12/07/26,NEFT_VENDOR_DEBIT,NEFT DR-VENDOR979-NETBANK,1392.15,,1243737.37
1566,12/07/26,NEFT_VENDOR_DEBIT,NEFT DR-VENDOR476-NETBANK,11467.66,,1232269.71
1567,12/07/26,NEFT_VENDOR_DEBIT,NEFT DR-VENDOR891-NETBANK,3399.01,,1228870.7
1568,12/07/26,NEFT_VENDOR_DEBIT,NEFT DR-SUPPLIER840-NETBANK,50000.0,,1178870.7
1569,12/07/26,NEFT_VENDOR_DEBIT,NEFT DR-SUPPLIER333-NETBANK,10000.0,,1168870.7
1570,12/07/26,NEFT_VENDOR_DEBIT,NEFT DR-SUPPLIER621-NETBANK,50000.0,,1118870.7
1571,12/07/26,NEFT_VENDOR_DEBIT,NEFT DR-SUPPLIER145-NETBANK,10000.0,,1108870.7
1572,12/07/26,NEFT_VENDOR_DEBIT,NEFT DR-SUPPLIER350-NETBANK,10000.0,,1098870.7
1573,12/07/26,NEFT_VENDOR_DEBIT,NEFT DR-SUPPLIER583-NETBANK,10000.0,,1088870.7
1574,12/07/26,NEFT_VENDOR_DEBIT,NEFT DR-SUPPLIER492-NETBANK,15000.0,,1073870.7
1575,13/07/26,CARD_TERMINAL_SETTLEMENT,TERMINAL 1 CARDS SETTL. 13/07/26,,15248.31,1089119.01
1576,13/07/26,UPI_DIRECT_CREDIT,UPI-41446900204-CUSTOMER@OKBANK,,242.71,1089361.72
1577,13/07/26,UPI_DIRECT_CREDIT,UPI-59699368537-CUSTOMER@OKBANK,,130.13,1089491.85
1578,13/07/26,UPI_DIRECT_CREDIT,UPI-82174082227-CUSTOMER@OKBANK,,43.75,1089535.6
1579,13/07/26,UPI_DIRECT_CREDIT,UPI-52374285788-CUSTOMER@OKBANK,,872.45,1090408.05
1580,13/07/26,UPI_DIRECT_CREDIT,UPI-57278867607-CUSTOMER@OKBANK,,486.42,1090894.47
1581,13/07/26,UPI_DIRECT_CREDIT,UPI-71171432477-CUSTOMER@OKBANK,,1416.65,1092311.12
1582,13/07/26,UPI_DIRECT_CREDIT,UPI-43483451406-CUSTOMER@OKBANK,,116.17,1092427.29
1583,13/07/26,UPI_DIRECT_CREDIT,UPI-97387224380-CUSTOMER@OKBANK,,940.65,1093367.94
1584,13/07/26,UPI_DIRECT_CREDIT,UPI-24205650045-CUSTOMER@OKBANK,,253.32,1093621.26
1585,13/07/26,UPI_DIRECT_CREDIT,UPI-19791774987-CUSTOMER@OKBANK,,68.71,1093689.97
1586,13/07/26,UPI_DIRECT_CREDIT,UPI-71729382997-CUSTOMER@OKBANK,,438.88,1094128.85
1587,13/07/26,UPI_DIRECT_CREDIT,UPI-20283660502-CUSTOMER@OKBANK,,292.6,1094421.45
1588,13/07/26,UPI_DIRECT_CREDIT,UPI-49671632522-CUSTOMER@OKBANK,,181.24,1094602.69
1589,13/07/26,UPI_DIRECT_CREDIT,UPI-54350912792-CUSTOMER@OKBANK,,2261.39,1096864.08
1590,13/07/26,UPI_DIRECT_CREDIT,UPI-25396203788-CUSTOMER@OKBANK,,140.75,1097004.83
1591,13/07/26,UPI_DIRECT_CREDIT,UPI-83533004364-CUSTOMER@OKBANK,,398.62,1097403.45
1592,13/07/26,UPI_DIRECT_CREDIT,UPI-19104959416-CUSTOMER@OKBANK,,762.2,1098165.65
1593,13/07/26,UPI_DIRECT_CREDIT,UPI-16886131772-CUSTOMER@OKBANK,,2304.86,1100470.51
1594,13/07/26,UPI_DIRECT_CREDIT,UPI-63067511071-CUSTOMER@OKBANK,,1152.15,1101622.66
1595,13/07/26,UPI_DIRECT_CREDIT,UPI-84956633254-CUSTOMER@OKBANK,,158.42,1101781.08
1596,13/07/26,UPI_DIRECT_CREDIT,UPI-10521637779-CUSTOMER@OKBANK,,226.69,1102007.77
1597,13/07/26,UPI_DIRECT_CREDIT,UPI-65077257928-CUSTOMER@OKBANK,,26.95,1102034.72
1598,13/07/26,UPI_DIRECT_CREDIT,UPI-46877099252-CUSTOMER@OKBANK,,1995.96,1104030.68
1599,13/07/26,UPI_DIRECT_CREDIT,UPI-99775537062-CUSTOMER@OKBANK,,275.97,1104306.65
1600,13/07/26,UPI_DIRECT_CREDIT,UPI-14821219602-CUSTOMER@OKBANK,,377.27,1104683.92
1601,13/07/26,UPI_DIRECT_CREDIT,UPI-76121015890-CUSTOMER@OKBANK,,330.38,1105014.3
1602,13/07/26,UPI_DIRECT_CREDIT,UPI-35375973393-CUSTOMER@OKBANK,,17.58,1105031.88
1603,13/07/26,UPI_DIRECT_CREDIT,UPI-94263721646-CUSTOMER@OKBANK,,1152.67,1106184.55
1604,13/07/26,UPI_DIRECT_CREDIT,UPI-16352389479-CUSTOMER@OKBANK,,1600.39,1107784.94
1605,13/07/26,UPI_DIRECT_CREDIT,UPI-42323125263-CUSTOMER@OKBANK,,1612.7,1109397.64
1606,13/07/26,UPI_DIRECT_CREDIT,UPI-75966884208-CUSTOMER@OKBANK,,781.3,1110178.94
1607,13/07/26,UPI_DIRECT_CREDIT,UPI-62920888019-CUSTOMER@OKBANK,,2451.55,1112630.49
1608,13/07/26,UPI_DIRECT_CREDIT,UPI-47703534847-CUSTOMER@OKBANK,,87.7,1112718.19
1609,13/07/26,UPI_DIRECT_CREDIT,UPI-44358045076-CUSTOMER@OKBANK,,1800.03,1114518.22
1610,13/07/26,UPI_DIRECT_CREDIT,UPI-17460616497-CUSTOMER@OKBANK,,360.08,1114878.3
1611,13/07/26,UPI_DIRECT_CREDIT,UPI-35105032610-CUSTOMER@OKBANK,,868.68,1115746.98
1612,13/07/26,UPI_DIRECT_CREDIT,UPI-12540741595-CUSTOMER@OKBANK,,2270.56,1118017.54
1613,13/07/26,UPI_DIRECT_CREDIT,UPI-85128541725-CUSTOMER@OKBANK,,213.7,1118231.24
1614,13/07/26,UPI_DIRECT_CREDIT,UPI-42648893077-CUSTOMER@OKBANK,,98.93,1118330.17
1615,13/07/26,UPI_DIRECT_CREDIT,UPI-53510121310-CUSTOMER@OKBANK,,1463.95,1119794.12
1616,13/07/26,UPI_DIRECT_CREDIT,UPI-10255790920-CUSTOMER@OKBANK,,851.27,1120645.39
1617,13/07/26,UPI_DIRECT_CREDIT,UPI-82355084470-CUSTOMER@OKBANK,,51.98,1120697.37
1618,13/07/26,NEFT_VENDOR_DEBIT,NEFT DR-VENDOR482-NETBANK,19223.01,,1101474.36
1619,13/07/26,NEFT_VENDOR_DEBIT,NEFT DR-VENDOR778-NETBANK,14179.4,,1087294.96
1620,13/07/26,NEFT_VENDOR_DEBIT,NEFT DR-VENDOR203-NETBANK,8093.23,,1079201.73
1621,13/07/26,NEFT_VENDOR_DEBIT,NEFT DR-SUPPLIER261-NETBANK,12000.0,,1067201.73
1622,13/07/26,NEFT_VENDOR_DEBIT,NEFT DR-SUPPLIER547-NETBANK,50000.0,,1017201.73
1623,13/07/26,NEFT_VENDOR_DEBIT,NEFT DR-SUPPLIER598-NETBANK,50000.0,,967201.73
1624,13/07/26,NEFT_VENDOR_DEBIT,NEFT DR-SUPPLIER424-NETBANK,50000.0,,917201.73
1625,13/07/26,NEFT_VENDOR_DEBIT,NEFT DR-SUPPLIER824-NETBANK,12000.0,,905201.73
1626,14/07/26,CARD_TERMINAL_SETTLEMENT,TERMINAL 1 CARDS SETTL. 14/07/26,,25321.71,930523.44
1627,14/07/26,RAZORPAY_PAYOUT_BATCH,RAZORPAY PAYOUT CARD-ONLINE-BATCH 14/07/26,,23409.35,953932.79
1628,14/07/26,UPI_DIRECT_CREDIT,UPI-91384038901-CUSTOMER@OKBANK,,222.59,954155.38
1629,14/07/26,UPI_DIRECT_CREDIT,UPI-92386413823-CUSTOMER@OKBANK,,122.96,954278.34
1630,14/07/26,UPI_DIRECT_CREDIT,UPI-25313921708-CUSTOMER@OKBANK,,1939.35,956217.69
1631,14/07/26,UPI_DIRECT_CREDIT,UPI-32847158757-CUSTOMER@OKBANK,,281.58,956499.27
1632,14/07/26,UPI_DIRECT_CREDIT,UPI-56757820804-CUSTOMER@OKBANK,,2296.83,958796.1
1633,14/07/26,UPI_DIRECT_CREDIT,UPI-45865043500-CUSTOMER@OKBANK,,138.97,958935.07
1634,14/07/26,UPI_DIRECT_CREDIT,UPI-68981001283-CUSTOMER@OKBANK,,732.25,959667.32
1635,14/07/26,UPI_DIRECT_CREDIT,UPI-84522970422-CUSTOMER@OKBANK,,830.73,960498.05
1636,14/07/26,UPI_DIRECT_CREDIT,UPI-43016102544-CUSTOMER@OKBANK,,2240.84,962738.89
1637,14/07/26,UPI_DIRECT_CREDIT,UPI-53035907325-CUSTOMER@OKBANK,,344.23,963083.12
1638,14/07/26,UPI_DIRECT_CREDIT,UPI-83336576969-CUSTOMER@OKBANK,,362.84,963445.96
1639,14/07/26,UPI_DIRECT_CREDIT,UPI-78260886637-CUSTOMER@OKBANK,,1474.52,964920.48
1640,14/07/26,UPI_DIRECT_CREDIT,UPI-69656036059-CUSTOMER@OKBANK,,2011.18,966931.66
1641,14/07/26,UPI_DIRECT_CREDIT,UPI-46679559429-CUSTOMER@OKBANK,,54.72,966986.38
1642,14/07/26,UPI_DIRECT_CREDIT,UPI-85470176665-CUSTOMER@OKBANK,,478.44,967464.82
1643,14/07/26,UPI_DIRECT_CREDIT,UPI-49031066595-CUSTOMER@OKBANK,,392.15,967856.97
1644,14/07/26,UPI_DIRECT_CREDIT,UPI-35880337736-CUSTOMER@OKBANK,,248.75,968105.72
1645,14/07/26,UPI_DIRECT_CREDIT,UPI-76131618707-CUSTOMER@OKBANK,,58.71,968164.43
1646,14/07/26,UPI_DIRECT_CREDIT,UPI-33139252778-CUSTOMER@OKBANK,,1054.93,969219.36
1647,14/07/26,UPI_DIRECT_CREDIT,UPI-71260389720-CUSTOMER@OKBANK,,116.97,969336.33
1648,14/07/26,UPI_DIRECT_CREDIT,UPI-19005269202-CUSTOMER@OKBANK,,144.33,969480.66
1649,14/07/26,UPI_DIRECT_CREDIT,UPI-83991603888-CUSTOMER@OKBANK,,1603.78,971084.44
1650,14/07/26,UPI_DIRECT_CREDIT,UPI-78446151175-CUSTOMER@OKBANK,,1788.39,972872.83
1651,14/07/26,UPI_DIRECT_CREDIT,UPI-17362886917-CUSTOMER@OKBANK,,441.39,973314.22
1652,14/07/26,UPI_DIRECT_CREDIT,UPI-95825278204-CUSTOMER@OKBANK,,2260.77,975574.99
1653,14/07/26,UPI_DIRECT_CREDIT,UPI-39945220154-CUSTOMER@OKBANK,,51.91,975626.9
1654,14/07/26,UPI_DIRECT_CREDIT,UPI-37639803530-CUSTOMER@OKBANK,,1619.74,977246.64
1655,14/07/26,UPI_DIRECT_CREDIT,UPI-22057449253-CUSTOMER@OKBANK,,676.34,977922.98
1656,14/07/26,UPI_DIRECT_CREDIT,UPI-72361585876-CUSTOMER@OKBANK,,633.82,978556.8
1657,14/07/26,UPI_DIRECT_CREDIT,UPI-24687043681-CUSTOMER@OKBANK,,2090.7,980647.5
1658,14/07/26,UPI_DIRECT_CREDIT,UPI-26857438118-CUSTOMER@OKBANK,,129.6,980777.1
1659,14/07/26,UPI_DIRECT_CREDIT,UPI-61024794661-CUSTOMER@OKBANK,,1386.36,982163.46
1660,14/07/26,UPI_DIRECT_CREDIT,UPI-77039981983-CUSTOMER@OKBANK,,2013.14,984176.6
1661,14/07/26,UPI_DIRECT_CREDIT,UPI-16020341143-CUSTOMER@OKBANK,,1144.55,985321.15
1662,14/07/26,NEFT_VENDOR_DEBIT,NEFT DR-VENDOR439-NETBANK,17824.61,,967496.54
1663,14/07/26,NEFT_VENDOR_DEBIT,NEFT DR-VENDOR150-NETBANK,13903.12,,953593.42
1664,14/07/26,NEFT_VENDOR_DEBIT,NEFT DR-VENDOR375-NETBANK,14991.27,,938602.15
1665,14/07/26,NEFT_VENDOR_DEBIT,NEFT DR-VENDOR120-NETBANK,17971.52,,920630.63
1666,14/07/26,NEFT_VENDOR_DEBIT,NEFT DR-SUPPLIER387-NETBANK,15000.0,,905630.63
1667,14/07/26,NEFT_VENDOR_DEBIT,NEFT DR-SUPPLIER978-NETBANK,20000.0,,885630.63
1668,14/07/26,NEFT_VENDOR_DEBIT,NEFT DR-SUPPLIER801-NETBANK,50000.0,,835630.63
1669,14/07/26,NEFT_VENDOR_DEBIT,NEFT DR-SUPPLIER989-NETBANK,10000.0,,825630.63
1670,14/07/26,NEFT_VENDOR_DEBIT,NEFT DR-SUPPLIER237-NETBANK,12000.0,,813630.63
1671,14/07/26,MDR_RECOVERY_CHARGE,MDR RCVRY-14/07/26,240.04,,813390.59
1672,15/07/26,CARD_TERMINAL_SETTLEMENT,TERMINAL 1 CARDS SETTL. 15/07/26,,26994.21,840384.8
1673,15/07/26,RAZORPAY_PAYOUT_BATCH,RAZORPAY PAYOUT UPI-BATCH 15/07/26,,56423.23,896808.03
1674,15/07/26,RAZORPAY_PAYOUT_BATCH,RAZORPAY PAYOUT CARD-ONLINE-BATCH 15/07/26,,80691.44,977499.47
1675,15/07/26,UPI_DIRECT_CREDIT,UPI-48936528388-CUSTOMER@OKBANK,,261.35,977760.82
1676,15/07/26,UPI_DIRECT_CREDIT,UPI-91086116052-CUSTOMER@OKBANK,,2226.88,979987.7
1677,15/07/26,UPI_DIRECT_CREDIT,UPI-15366519828-CUSTOMER@OKBANK,,17.42,980005.12
1678,15/07/26,UPI_DIRECT_CREDIT,UPI-80713279841-CUSTOMER@OKBANK,,850.82,980855.94
1679,15/07/26,UPI_DIRECT_CREDIT,UPI-76024241997-CUSTOMER@OKBANK,,124.51,980980.45
1680,15/07/26,UPI_DIRECT_CREDIT,UPI-59612600569-CUSTOMER@OKBANK,,2379.82,983360.27
1681,15/07/26,UPI_DIRECT_CREDIT,UPI-49042936027-CUSTOMER@OKBANK,,1339.72,984699.99
1682,15/07/26,UPI_DIRECT_CREDIT,UPI-43746035611-CUSTOMER@OKBANK,,16.99,984716.98
1683,15/07/26,UPI_DIRECT_CREDIT,UPI-12204526134-CUSTOMER@OKBANK,,706.62,985423.6
1684,15/07/26,UPI_DIRECT_CREDIT,UPI-31094798207-CUSTOMER@OKBANK,,880.28,986303.88
1685,15/07/26,UPI_DIRECT_CREDIT,UPI-52704881157-CUSTOMER@OKBANK,,660.69,986964.57
1686,15/07/26,UPI_DIRECT_CREDIT,UPI-60902175017-CUSTOMER@OKBANK,,725.62,987690.19
1687,15/07/26,UPI_DIRECT_CREDIT,UPI-95144766654-CUSTOMER@OKBANK,,1413.65,989103.84
1688,15/07/26,UPI_DIRECT_CREDIT,UPI-60849743113-CUSTOMER@OKBANK,,1769.57,990873.41
1689,15/07/26,UPI_DIRECT_CREDIT,UPI-74888814861-CUSTOMER@OKBANK,,1380.55,992253.96
1690,15/07/26,UPI_DIRECT_CREDIT,UPI-97020963337-CUSTOMER@OKBANK,,893.02,993146.98
1691,15/07/26,UPI_DIRECT_CREDIT,UPI-95083426571-CUSTOMER@OKBANK,,215.93,993362.91
1692,15/07/26,UPI_DIRECT_CREDIT,UPI-77239433444-CUSTOMER@OKBANK,,126.59,993489.5
1693,15/07/26,UPI_DIRECT_CREDIT,UPI-17459207576-CUSTOMER@OKBANK,,455.66,993945.16
1694,15/07/26,UPI_DIRECT_CREDIT,UPI-98195586176-CUSTOMER@OKBANK,,896.85,994842.01
1695,15/07/26,UPI_DIRECT_CREDIT,UPI-33872493594-CUSTOMER@OKBANK,,2042.18,996884.19
1696,15/07/26,UPI_DIRECT_CREDIT,UPI-86486254504-CUSTOMER@OKBANK,,2159.56,999043.75
1697,15/07/26,UPI_DIRECT_CREDIT,UPI-21400710000-CUSTOMER@OKBANK,,409.84,999453.59
1698,15/07/26,UPI_DIRECT_CREDIT,UPI-58667636522-CUSTOMER@OKBANK,,434.0,999887.59
1699,15/07/26,UPI_DIRECT_CREDIT,UPI-90034124591-CUSTOMER@OKBANK,,476.43,1000364.02
1700,15/07/26,UPI_DIRECT_CREDIT,UPI-25034435849-CUSTOMER@OKBANK,,177.87,1000541.89
1701,15/07/26,UPI_DIRECT_CREDIT,UPI-27827457707-CUSTOMER@OKBANK,,261.44,1000803.33
1702,15/07/26,UPI_DIRECT_CREDIT,UPI-53564816005-CUSTOMER@OKBANK,,505.6,1001308.93
